Board,Qualification,Subject,Syllabus_Code,Paper_Code,Year,Season,Component_or_Unit,Variant,Paper_or_Unit_Code,Difficulty,Grade_A_Threshold,Grade_B_Threshold,Grade_C_Threshold,QP_URL,MS_URL,Examiner_Report_URL,PotatoPapers_Catalogue_URL
Pearson Edexcel,International A Level,English Lit,,WET01 Jun 2024 Unit 1,2024,June,1,,1,Medium,31,28,25,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-que-20240511.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET01 Jan 2024 Unit 1,2024,January,1,,1,Medium,34,30,26,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-que-20240110.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jan 2024 Unit 2,2024,January,2,,2,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-que-20240117.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jun 2024 Unit 2,2024,June,2,,2,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-que-20240517.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jun 2024 Unit 2,2024,June,2,,2,Medium,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-que-20240517.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jun 2024 Unit 3,2024,June,3,,3,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-que-20240530.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jun 2024 Unit 3,2024,June,3,,3,Medium,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-que-20240530.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jan 2024 Unit 3,2024,January,3,,3,Medium,34,30,26,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-que-20240113.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet03-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jun 2024 Unit 4,2024,June,4,,4,Easy,40,34,28,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-que-20240606.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jun 2024 Unit 4,2024,June,4,,4,Easy,40,34,28,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-que-20240606.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-rms-20240815.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-pef-20240815.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jan 2024 Unit 4,2024,January,4,,4,Medium,38,33,28,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-que-20240123.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-rms-20240307.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-pef-20240307.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET01 Jan 2023 Unit 1,2023,January,1,,1,Hard,30,26,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet01-01-que-20230111.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet01-01-rms-20230302.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet01-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET01 Jun 2023 Unit 1,2023,June,1,,1,Medium,34,30,26,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-que-20230513.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet01-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jan 2023 Unit 2,2023,January,2,,2,Hard,32,27,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-que-20230119.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-rms-20230302.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jun 2023 Unit 2,2023,June,2,,2,Hard,32,28,24,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-que-20230519.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet02-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jan 2023 Unit 3,2023,January,3,,3,Hard,30,26,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet03-01-que-20230114.pdf,,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet03-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jun 2023 Unit 3,2023,June,3,,3,Medium,34,30,26,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-que-20230613.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet03-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jan 2023 Unit 4,2023,January,4,,4,Hard,34,29,25,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet04-01-que-20230121.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet04-01-rms-20230302.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet04-01-pef-20230302.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jun 2023 Unit 4,2023,June,4,,4,Medium,38,33,28,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-que-20230616.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-rms-20230817.pdf,https://qualifications.pearson.com/content/dam/pdf/International-Advanced-Level/English-Literature/2015/Exam-materials/wet04-01-pef-20230817.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET01 Jan 2022 Unit 1,2022,January,1,,1,Hard,29,24,20,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET01_01_que_20220111.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET01_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET01_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET01 Jun 2022 Unit 1,2022,June,1,,1,Hard,30,26,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet01-01-que-20220513.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet01-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet01-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jan 2022 Unit 2,2022,January,2,,2,Easy,33,28,23,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET02_01_que_20220119.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET02_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET02_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET02 Jun 2022 Unit 2,2022,June,2,,2,Hard,32,27,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-que-20220521.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet02-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jan 2022 Unit 3,2022,January,3,,3,Hard,29,24,19,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET03_01_que_20220114.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET03_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET03_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET03 Jun 2022 Unit 3,2022,June,3,,3,Hard,30,26,22,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet03-01-que-20220608.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet03-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet03-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jan 2022 Unit 4,2022,January,4,,4,Hard,31,26,21,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET04_01_que_20220125.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET04_01_rms_20220303.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/WET04_01_pef_20220303.pdf,https://potatopapers.me/#/edexcelalevelpapers
Pearson Edexcel,International A Level,English Lit,,WET04 Jun 2022 Unit 4,2022,June,4,,4,Hard,34,29,25,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet04-01-que-20220615.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet04-01-rms-20220818.pdf,https://qualifications.pearson.com/content/dam/pdf/International Advanced Level/english-literature/2015/Exam-materials/wet04-01-pef-20220818.pdf,https://potatopapers.me/#/edexcelalevelpapers
